database	center	child	timepoint	bin	bin_name	gene	count	type
ecoli_vf	L	L18	1	contig	L18_1_contig	hcp	1	contig
ecoli_vf	L	L18	3	1	L18_3_bin_001	eprH	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	eprI	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	eprJ	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ybtS	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ybtX	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ybtQ	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ybtP	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ybtA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	irp2	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	irp1	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ybtU	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ybtT	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ybtE	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fyuA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	sitA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	nada	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	focX	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	hcp	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	Z0265	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aec17	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	Z0263	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aec18	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aec19	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	UMNK88_238	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aec22	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aec23	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aec24	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aec25	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aec26	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	clpV	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aec28	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aec29	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aec30	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aec31	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aec32	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	sitC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	aaiW	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	tlra	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	c3610	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	tia	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	yggr	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	pkgA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	eivC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	eivI	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ECs3728	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	eivJ	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	epaO	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	epaP	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	epaQ	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	epaR	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	int	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	papI	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	papB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	papA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	papH	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	papC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	papD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	papJ	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	papK	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	papE	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	iutA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	hofq	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	gadX	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	gspo	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ECS88_3547	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	trat	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	espP	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	papX	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	afaE-VIII	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	afaD-VIII	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	afaC-VIII	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	afaB-VIII	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	afaA-VIII	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fimH	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fimG	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fimF	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fimD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fimC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fimI	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fimA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fimE	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fimB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	csgE	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	csgF	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	csgG	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	iucB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	iucA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	sitD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	stgA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	hofC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	hofB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ppdD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	gspM	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	gspL	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	gspK	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	gspJ	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	gspI	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	gspH	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	gspG	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	gspF	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	gspE	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	gspD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	gspC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	yghg	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	b2972	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	cfaD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	cfaC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	cfaB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	cfaA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	nadb	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliY	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliZ	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliS	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliT	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliE	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliF	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliG	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliH	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliI	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliJ	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliK	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliL	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliM	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliN	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliO	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliP	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliQ	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fliR	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ibeC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	Z2206	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fimG	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	Z2200	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	etrA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	epaS	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flhD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flhC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	motA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	motB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	cheA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	cheW	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	tar/cheM	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	cheR	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	cheB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	cheY	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	cheZ	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flhB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flhA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flhE	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	espL1	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	iucA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	iucB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	espX4	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	espX5	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	cadA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	espR1	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	upaG/ehaG	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	espL3	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	stgD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ppda	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ppdb	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ygdb	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ppdc	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	upaC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	eaeH	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ecpR	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ecpA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ecpB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ecpC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ecpD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	matF	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	Z1307	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ycbF	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ycbV	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ycbU	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ycbT	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ycbS	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ycbR	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ycbQ	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	artj	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	hlyE	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	iss2	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	iutA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	cei	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ce1a	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	sitA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ycfz	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flgL	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flgK	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flgJ	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flgI	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flgH	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flgG	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flgF	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flgE	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flgD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flgC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flgB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flgA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flgN	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	csgC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	csgA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	csgB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	flk	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	cdiB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	sitD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	yjaa	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	espL4	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	trat	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	clpB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	clpC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	faeD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	clpE	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	clpF	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	clpG	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	clpH	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	clpL	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	faeJ	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	entF	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fes	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fepA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	entD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	ibeB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	entA	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	entB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	entE	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	entC	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fepB	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	entS	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fepD	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fepG	1	bin
ecoli_vf	L	L18	3	1	L18_3_bin_001	fepC	1	bin
ecoli_vf	L	L18	3	2	L18_3_bin_002	none	1	none
ecoli_vf	L	L18	7	1	L18_7_bin_001	none	1	none
